#    L    TT             EE             TE             PP             TP          
   192   -0.11520E+01    0.13446E-02    0.20798E-01    0.13864E+07    0.73400E+03
   193   -0.12160E+01    0.12787E-02    0.20754E-01    0.13782E+07    0.72571E+03
   194   -0.11059E+01    0.11801E-02    0.21412E-01    0.13700E+07    0.71753E+03
   195   -0.10358E+01    0.10509E-02    0.20704E-01    0.13619E+07    0.70948E+03
   196   -0.99715E+00    0.89326E-03    0.19530E-01    0.13538E+07    0.70153E+03
   197   -0.83278E+00    0.71685E-03    0.16565E-01    0.13458E+07    0.69370E+03
   198   -0.60830E+00    0.50895E-03    0.12711E-01    0.13379E+07    0.68597E+03
   199   -0.31508E+00    0.27175E-03    0.73839E-02    0.13300E+07    0.67835E+03
   200    0.55512E-01    0.00000E+00   -0.21662E-11    0.13222E+07    0.67082E+03
   201    0.43624E+00   -0.28135E-03   -0.84539E-02    0.13145E+07    0.66340E+03
   202    0.90213E+00   -0.59737E-03   -0.18882E-01    0.13067E+07    0.65607E+03
   203    0.13780E+01   -0.92061E-03   -0.29875E-01    0.12991E+07    0.64884E+03
   204    0.17888E+01   -0.12608E-02   -0.43737E-01    0.12915E+07    0.64171E+03
   205    0.22822E+01   -0.16054E-02   -0.57575E-01    0.12840E+07    0.63466E+03
   206    0.27088E+01   -0.19491E-02   -0.71984E-01    0.12765E+07    0.62771E+03
   207    0.32162E+01   -0.23019E-02   -0.86745E-01    0.12690E+07    0.62086E+03
   208    0.35809E+01   -0.26435E-02   -0.10171E+00    0.12616E+07    0.61409E+03
   209    0.39504E+01   -0.29838E-02   -0.11658E+00    0.12543E+07    0.60741E+03
   210    0.43240E+01   -0.33028E-02   -0.13159E+00    0.12470E+07    0.60082E+03
   211    0.47008E+01   -0.36027E-02   -0.14613E+00    0.12398E+07    0.59432E+03
   212    0.49314E+01   -0.38858E-02   -0.16047E+00    0.12326E+07    0.58790E+03
   213    0.52378E+01   -0.41395E-02   -0.17389E+00    0.12254E+07    0.58157E+03
   214    0.54705E+01   -0.44033E-02   -0.18694E+00    0.12183E+07    0.57532E+03
   215    0.57030E+01   -0.45160E-02   -0.19969E+00    0.12113E+07    0.56916E+03
   216    0.58601E+01   -0.46954E-02   -0.21095E+00    0.12042E+07    0.56308E+03
   217    0.60897E+01   -0.48174E-02   -0.22206E+00    0.11973E+07    0.55708E+03
   218    0.62421E+01   -0.49140E-02   -0.23214E+00    0.11904E+07    0.55115E+03
   219    0.63910E+01   -0.50172E-02   -0.23956E+00    0.11835E+07    0.54531E+03
   220    0.65354E+01   -0.50105E-02   -0.24809E+00    0.11767E+07    0.53954E+03
   221    0.66744E+01   -0.50002E-02   -0.25486E+00    0.11699E+07    0.53386E+03
   222    0.68073E+01   -0.48696E-02   -0.26067E+00    0.11631E+07    0.52824E+03
   223    0.67845E+01   -0.47250E-02   -0.26412E+00    0.11564E+07    0.52270E+03
   224    0.69025E+01   -0.45985E-02   -0.26826E+00    0.11497E+07    0.51723E+03
   225    0.69374E+01   -0.43735E-02   -0.26945E+00    0.11431E+07    0.51184E+03
   226    0.69628E+01   -0.40820E-02   -0.27073E+00    0.11365E+07    0.50652E+03
   227    0.69034E+01   -0.37559E-02   -0.26996E+00    0.11300E+07    0.50126E+03
   228    0.69070E+01   -0.34273E-02   -0.26795E+00    0.11235E+07    0.49608E+03
   229    0.68984E+01   -0.30538E-02   -0.26553E+00    0.11170E+07    0.49096E+03
   230    0.68026E+01   -0.26675E-02   -0.26128E+00    0.11105E+07    0.48591E+03
   231    0.66187E+01   -0.22262E-02   -0.25528E+00    0.11041E+07    0.48092E+03
   232    0.64943E+01   -0.18360E-02   -0.24836E+00    0.10978E+07    0.47600E+03
   233    0.63543E+01   -0.13061E-02   -0.24132E+00    0.10914E+07    0.47114E+03
   234    0.60494E+01   -0.81706E-03   -0.23276E+00    0.10851E+07    0.46635E+03
   235    0.58015E+01   -0.32665E-03   -0.22351E+00    0.10789E+07    0.46161E+03
   236    0.54612E+01    0.13318E-03   -0.21288E+00    0.10726E+07    0.45694E+03
   237    0.51020E+01    0.60470E-03   -0.20172E+00    0.10664E+07    0.45232E+03
   238    0.47229E+01    0.11302E-02   -0.18933E+00    0.10602E+07    0.44777E+03
   239    0.43974E+01    0.15291E-02   -0.17582E+00    0.10541E+07    0.44327E+03
   240    0.39018E+01    0.18438E-02   -0.16272E+00    0.10480E+07    0.43882E+03
   241    0.35325E+01    0.21907E-02   -0.14865E+00    0.10419E+07    0.43443E+03
   242    0.31399E+01    0.23893E-02   -0.13367E+00    0.10358E+07    0.43009E+03
   243    0.27232E+01    0.25562E-02   -0.11859E+00    0.10298E+07    0.42581E+03
   244    0.22816E+01    0.25851E-02   -0.10203E+00    0.10238E+07    0.42158E+03
   245    0.18141E+01    0.25182E-02   -0.86270E-01    0.10178E+07    0.41739E+03
   246    0.13944E+01    0.23237E-02   -0.69168E-01    0.10119E+07    0.41326E+03
   247    0.10214E+01    0.18952E-02   -0.52285E-01    0.10059E+07    0.40917E+03
   248    0.62008E+00    0.15721E-02   -0.34955E-01    0.10000E+07    0.40514E+03
   249    0.33813E+00    0.80248E-03   -0.17253E-01    0.99414E+06    0.40114E+03
   250    0.26124E-01    0.00000E+00    0.72007E-13    0.98828E+06    0.39719E+03
   251   -0.16972E+00   -0.11553E-02    0.18203E-01    0.98245E+06    0.39329E+03
   252   -0.48066E+00   -0.24267E-02    0.36481E-01    0.97663E+06    0.38943E+03
   253   -0.54517E+00   -0.40141E-02    0.53948E-01    0.97085E+06    0.38561E+03
   254   -0.67028E+00   -0.55973E-02    0.71205E-01    0.96508E+06    0.38184E+03
   255   -0.79161E+00   -0.74504E-02    0.88851E-01    0.95934E+06    0.37811E+03
   256   -0.84479E+00   -0.91791E-02    0.10749E+00    0.95363E+06    0.37441E+03
   257   -0.83971E+00   -0.11206E-01    0.11954E+00    0.94795E+06    0.37076E+03
   258   -0.86056E+00   -0.13137E-01    0.13824E+00    0.94230E+06    0.36716E+03
   259   -0.84296E+00   -0.15097E-01    0.14933E+00    0.93667E+06    0.36359E+03
   260   -0.72251E+00   -0.17063E-01    0.16826E+00    0.93108E+06    0.36006E+03
   261   -0.65770E+00   -0.19087E-01    0.17336E+00    0.92552E+06    0.35657E+03
   262   -0.65842E+00   -0.20923E-01    0.18751E+00    0.91999E+06    0.35313E+03
   263   -0.36315E+00   -0.22770E-01    0.20387E+00    0.91450E+06    0.34972E+03
   264   -0.22750E+00   -0.24532E-01    0.21562E+00    0.90904E+06    0.34635E+03
   265   -0.18709E+00   -0.26259E-01    0.21593E+00    0.90362E+06    0.34302E+03
   266   -0.28963E-01   -0.27706E-01    0.22769E+00    0.89823E+06    0.33973E+03
   267    0.14127E-01   -0.29221E-01    0.22921E+00    0.89288E+06    0.33647E+03
   268    0.80846E-01   -0.30410E-01    0.23595E+00    0.88757E+06    0.33325E+03
   269    0.12725E-01   -0.31547E-01    0.24107E+00    0.88230E+06    0.33007E+03
   270    0.96997E-01   -0.32534E-01    0.24519E+00    0.87707E+06    0.32693E+03
   271    0.10091E+00   -0.33424E-01    0.24889E+00    0.87188E+06    0.32382E+03
