#    L    TT             EE             TE             PP             TP          
   175    0.85923E-01    0.00000E+00   -0.42928E-10    0.15450E+07    0.90180E+03
   176    0.17170E-01    0.36738E-04    0.19737E-02    0.15369E+07    0.89182E+03
   177   -0.24248E-01    0.70562E-04    0.26861E-02    0.15288E+07    0.88199E+03
   178   -0.10398E+00    0.28936E-03    0.37823E-02    0.15207E+07    0.87231E+03
   179   -0.21339E+00    0.36102E-03    0.54213E-02    0.15127E+07    0.86276E+03
   180   -0.19527E+00    0.47345E-03    0.62767E-02    0.15048E+07    0.85336E+03
   181   -0.26385E+00    0.59167E-03    0.65077E-02    0.14970E+07    0.84409E+03
   182   -0.33620E+00    0.75500E-03    0.77592E-02    0.14892E+07    0.83495E+03
   183   -0.47798E+00    0.85420E-03    0.87047E-02    0.14814E+07    0.82594E+03
   184   -0.53197E+00    0.92858E-03    0.10246E-01    0.14738E+07    0.81707E+03
   185   -0.56383E+00    0.10917E-02    0.10315E-01    0.14661E+07    0.80832E+03
   186   -0.93635E+00    0.11676E-02    0.12040E-01    0.14586E+07    0.79969E+03
   187   -0.97233E+00    0.12623E-02    0.14096E-01    0.14511E+07    0.79118E+03
   188   -0.10346E+01    0.13260E-02    0.15157E-01    0.14436E+07    0.78280E+03
   189   -0.11887E+01    0.13610E-02    0.16867E-01    0.14362E+07    0.77453E+03
   190   -0.98036E+00    0.13842E-02    0.17157E-01    0.14289E+07    0.76637E+03
   191   -0.11438E+01    0.13829E-02    0.19157E-01    0.14216E+07    0.75833E+03
   192   -0.11504E+01    0.13446E-02    0.20798E-01    0.14143E+07    0.75039E+03
   193   -0.12143E+01    0.12787E-02    0.20754E-01    0.14071E+07    0.74256E+03
   194   -0.11041E+01    0.11801E-02    0.21412E-01    0.14000E+07    0.73484E+03
   195   -0.10340E+01    0.10509E-02    0.20704E-01    0.13929E+07    0.72721E+03
   196   -0.99539E+00    0.89326E-03    0.19530E-01    0.13858E+07    0.71969E+03
   197   -0.83099E+00    0.71685E-03    0.16565E-01    0.13788E+07    0.71226E+03
   198   -0.60649E+00    0.50895E-03    0.12711E-01    0.13718E+07    0.70493E+03
   199   -0.31325E+00    0.27175E-03    0.73839E-02    0.13649E+07    0.69769E+03
   200    0.57362E-01    0.00000E+00   -0.20522E-11    0.13580E+07    0.69054E+03
   201    0.43811E+00   -0.28135E-03   -0.84539E-02    0.13511E+07    0.68348E+03
   202    0.90402E+00   -0.59737E-03   -0.18882E-01    0.13443E+07    0.67650E+03
   203    0.13799E+01   -0.92061E-03   -0.29875E-01    0.13376E+07    0.66961E+03
   204    0.17908E+01   -0.12608E-02   -0.43737E-01    0.13308E+07    0.66280E+03
   205    0.22842E+01   -0.16054E-02   -0.57575E-01    0.13241E+07    0.65607E+03
   206    0.27107E+01   -0.19491E-02   -0.71984E-01    0.13175E+07    0.64943E+03
   207    0.32182E+01   -0.23019E-02   -0.86745E-01    0.13109E+07    0.64287E+03
   208    0.35829E+01   -0.26435E-02   -0.10171E+00    0.13043E+07    0.63639E+03
   209    0.39524E+01   -0.29838E-02   -0.11658E+00    0.12977E+07    0.62999E+03
   210    0.43260E+01   -0.33028E-02   -0.13159E+00    0.12912E+07    0.62367E+03
   211    0.47029E+01   -0.36027E-02   -0.14613E+00    0.12848E+07    0.61743E+03
   212    0.49334E+01   -0.38858E-02   -0.16047E+00    0.12783E+07    0.61126E+03
   213    0.52398E+01   -0.41395E-02   -0.17389E+00    0.12719E+07    0.60517E+03
   214    0.54725E+01   -0.44033E-02   -0.18694E+00    0.12655E+07    0.59916E+03
   215    0.57050E+01   -0.45160E-02   -0.19969E+00    0.12592E+07    0.59322E+03
   216    0.58622E+01   -0.46954E-02   -0.21095E+00    0.12529E+07    0.58735E+03
   217    0.60917E+01   -0.48174E-02   -0.22206E+00    0.12466E+07    0.58155E+03
   218    0.62442E+01   -0.49140E-02   -0.23214E+00    0.12404E+07    0.57583E+03
   219    0.63930E+01   -0.50172E-02   -0.23956E+00    0.12342E+07    0.57017E+03
   220    0.65374E+01   -0.50105E-02   -0.24809E+00    0.12280E+07    0.56459E+03
   221    0.66765E+01   -0.50002E-02   -0.25486E+00    0.12219E+07    0.55908E+03
   222    0.68093E+01   -0.48696E-02   -0.26067E+00    0.12157E+07    0.55363E+03
   223    0.67866E+01   -0.47250E-02   -0.26412E+00    0.12096E+07    0.54825E+03
   224    0.69046E+01   -0.45985E-02   -0.26826E+00    0.12036E+07    0.54293E+03
   225    0.69395E+01   -0.43735E-02   -0.26945E+00    0.11975E+07    0.53768E+03
   226    0.69648E+01   -0.40820E-02   -0.27073E+00    0.11915E+07    0.53250E+03
   227    0.69055E+01   -0.37559E-02   -0.26996E+00    0.11856E+07    0.52737E+03
   228    0.69091E+01   -0.34273E-02   -0.26795E+00    0.11796E+07    0.52231E+03
   229    0.69005E+01   -0.30538E-02   -0.26553E+00    0.11737E+07    0.51731E+03
   230    0.68047E+01   -0.26675E-02   -0.26128E+00    0.11678E+07    0.51237E+03
   231    0.66207E+01   -0.22262E-02   -0.25528E+00    0.11619E+07    0.50750E+03
   232    0.64963E+01   -0.18360E-02   -0.24836E+00    0.11561E+07    0.50267E+03
   233    0.63564E+01   -0.13061E-02   -0.24132E+00    0.11502E+07    0.49791E+03
   234    0.60515E+01   -0.81706E-03   -0.23276E+00    0.11444E+07    0.49320E+03
   235    0.58036E+01   -0.32665E-03   -0.22351E+00    0.11386E+07    0.48855E+03
   236    0.54633E+01    0.13318E-03   -0.21288E+00    0.11329E+07    0.48396E+03
   237    0.51040E+01    0.60470E-03   -0.20172E+00    0.11272E+07    0.47941E+03
   238    0.47249E+01    0.11302E-02   -0.18933E+00    0.11214E+07    0.47492E+03
   239    0.43994E+01    0.15291E-02   -0.17582E+00    0.11157E+07    0.47049E+03
   240    0.39039E+01    0.18438E-02   -0.16272E+00    0.11101E+07    0.46610E+03
   241    0.35345E+01    0.21907E-02   -0.14865E+00    0.11044E+07    0.46176E+03
   242    0.31419E+01    0.23893E-02   -0.13367E+00    0.10988E+07    0.45748E+03
   243    0.27252E+01    0.25562E-02   -0.11859E+00    0.10932E+07    0.45324E+03
   244    0.22836E+01    0.25851E-02   -0.10203E+00    0.10876E+07    0.44905E+03
   245    0.18161E+01    0.25182E-02   -0.86270E-01    0.10820E+07    0.44490E+03
   246    0.13964E+01    0.23237E-02   -0.69168E-01    0.10764E+07    0.44080E+03
   247    0.10234E+01    0.18952E-02   -0.52285E-01    0.10709E+07    0.43675E+03
   248    0.62205E+00    0.15721E-02   -0.34955E-01    0.10653E+07    0.43274E+03
   249    0.34009E+00    0.80248E-03   -0.17253E-01    0.10598E+07    0.42877E+03
   250    0.28077E-01    0.00000E+00    0.72007E-13    0.10543E+07    0.42484E+03
   251   -0.16778E+00   -0.11553E-02    0.18203E-01    0.10488E+07    0.42096E+03
   252   -0.47872E+00   -0.24267E-02    0.36481E-01    0.10434E+07    0.41711E+03
   253   -0.54324E+00   -0.40141E-02    0.53948E-01    0.10379E+07    0.41331E+03
   254   -0.66836E+00   -0.55973E-02    0.71205E-01    0.10325E+07    0.40954E+03
   255   -0.78970E+00   -0.74504E-02    0.88851E-01    0.10271E+07    0.40582E+03
   256   -0.84289E+00   -0.91791E-02    0.10749E+00    0.10217E+07    0.40213E+03
   257   -0.83782E+00   -0.11206E-01    0.11954E+00    0.10163E+07    0.39849E+03
   258   -0.85867E+00   -0.13137E-01    0.13824E+00    0.10110E+07    0.39488E+03
   259   -0.84108E+00   -0.15097E-01    0.14933E+00    0.10056E+07    0.39131E+03
   260   -0.72064E+00   -0.17063E-01    0.16826E+00    0.10003E+07    0.38778E+03
   261   -0.65584E+00   -0.19087E-01    0.17336E+00    0.99504E+06    0.38429E+03
   262   -0.65656E+00   -0.20923E-01    0.18751E+00    0.98979E+06    0.38083E+03
   263   -0.36131E+00   -0.22770E-01    0.20387E+00    0.98456E+06    0.37741E+03
   264   -0.22567E+00   -0.24532E-01    0.21562E+00    0.97937E+06    0.37403E+03
   265   -0.18526E+00   -0.26259E-01    0.21593E+00    0.97420E+06    0.37068E+03
   266   -0.27144E-01   -0.27706E-01    0.22769E+00    0.96907E+06    0.36737E+03
   267    0.15937E-01   -0.29221E-01    0.22921E+00    0.96396E+06    0.36410E+03
   268    0.82647E-01   -0.30410E-01    0.23595E+00    0.95889E+06    0.36086E+03
   269    0.14518E-01   -0.31547E-01    0.24107E+00    0.95385E+06    0.35765E+03
   270    0.98781E-01   -0.32534E-01    0.24519E+00    0.94885E+06    0.35448E+03
   271    0.10269E+00   -0.33424E-01    0.24889E+00    0.94388E+06    0.35135E+03
   272    0.23918E+00   -0.33894E-01    0.24536E+00    0.93896E+06    0.34824E+03
   273    0.27552E+00   -0.34518E-01    0.25005E+00    0.93407E+06    0.34518E+03
   274    0.35036E+00   -0.34678E-01    0.24127E+00    0.92921E+06    0.34214E+03
