#    L    TT             EE             TE             PP             TP          
   221    0.65911E+04    0.97231E+00    0.15732E+02    0.24034E+07    0.13907E+04
   222    0.65910E+04    0.99871E+00    0.17574E+02    0.23919E+07    0.13775E+04
   223    0.65901E+04    0.10269E+01    0.19431E+02    0.23804E+07    0.13645E+04
   224    0.65886E+04    0.10568E+01    0.21296E+02    0.23690E+07    0.13517E+04
   225    0.65864E+04    0.10886E+01    0.23174E+02    0.23577E+07    0.13390E+04
   226    0.65834E+04    0.11223E+01    0.25061E+02    0.23465E+07    0.13265E+04
   227    0.65797E+04    0.11580E+01    0.26957E+02    0.23354E+07    0.13141E+04
   228    0.65754E+04    0.11956E+01    0.28862E+02    0.23243E+07    0.13019E+04
   229    0.65704E+04    0.12352E+01    0.30774E+02    0.23134E+07    0.12898E+04
   230    0.65646E+04    0.12768E+01    0.32693E+02    0.23025E+07    0.12779E+04
   231    0.65580E+04    0.13205E+01    0.34618E+02    0.22917E+07    0.12661E+04
   232    0.65508E+04    0.13662E+01    0.36549E+02    0.22810E+07    0.12545E+04
   233    0.65430E+04    0.14142E+01    0.38482E+02    0.22703E+07    0.12430E+04
   234    0.65342E+04    0.14643E+01    0.40420E+02    0.22598E+07    0.12316E+04
   235    0.65249E+04    0.15166E+01    0.42360E+02    0.22493E+07    0.12204E+04
   236    0.65147E+04    0.15710E+01    0.44303E+02    0.22389E+07    0.12093E+04
   237    0.65039E+04    0.16277E+01    0.46247E+02    0.22286E+07    0.11983E+04
   238    0.64924E+04    0.16868E+01    0.48191E+02    0.22183E+07    0.11875E+04
   239    0.64802E+04    0.17481E+01    0.50135E+02    0.22081E+07    0.11768E+04
   240    0.64672E+04    0.18117E+01    0.52076E+02    0.21980E+07    0.11662E+04
   241    0.64537E+04    0.18777E+01    0.54016E+02    0.21880E+07    0.11558E+04
   242    0.64394E+04    0.19460E+01    0.55952E+02    0.21781E+07    0.11454E+04
   243    0.64245E+04    0.20168E+01    0.57885E+02    0.21682E+07    0.11352E+04
   244    0.64088E+04    0.20899E+01    0.59814E+02    0.21583E+07    0.11252E+04
   245    0.63924E+04    0.21655E+01    0.61736E+02    0.21486E+07    0.11152E+04
   246    0.63754E+04    0.22436E+01    0.63653E+02    0.21389E+07    0.11053E+04
   247    0.63578E+04    0.23241E+01    0.65563E+02    0.21293E+07    0.10956E+04
   248    0.63394E+04    0.24073E+01    0.67465E+02    0.21197E+07    0.10860E+04
   249    0.63205E+04    0.24928E+01    0.69358E+02    0.21103E+07    0.10765E+04
   250    0.63009E+04    0.25811E+01    0.71241E+02    0.21008E+07    0.10671E+04
   251    0.62808E+04    0.26717E+01    0.73114E+02    0.20915E+07    0.10578E+04
   252    0.62598E+04    0.27650E+01    0.74976E+02    0.20822E+07    0.10486E+04
   253    0.62385E+04    0.28606E+01    0.76826E+02    0.20730E+07    0.10395E+04
   254    0.62164E+04    0.29590E+01    0.78663E+02    0.20638E+07    0.10305E+04
   255    0.61937E+04    0.30598E+01    0.80487E+02    0.20547E+07    0.10217E+04
   256    0.61705E+04    0.31634E+01    0.82298E+02    0.20457E+07    0.10129E+04
   257    0.61467E+04    0.32693E+01    0.84088E+02    0.20367E+07    0.10042E+04
   258    0.61223E+04    0.33780E+01    0.85869E+02    0.20278E+07    0.99565E+03
   259    0.60974E+04    0.34892E+01    0.87626E+02    0.20189E+07    0.98718E+03
   260    0.60719E+04    0.36029E+01    0.89375E+02    0.20101E+07    0.97880E+03
   261    0.60459E+04    0.37191E+01    0.91092E+02    0.20014E+07    0.97052E+03
   262    0.60193E+04    0.38380E+01    0.92800E+02    0.19927E+07    0.96234E+03
   263    0.59924E+04    0.39594E+01    0.94491E+02    0.19841E+07    0.95425E+03
   264    0.59648E+04    0.40833E+01    0.96158E+02    0.19755E+07    0.94626E+03
   265    0.59366E+04    0.42097E+01    0.97793E+02    0.19670E+07    0.93836E+03
   266    0.59081E+04    0.43388E+01    0.99419E+02    0.19585E+07    0.93054E+03
   267    0.58789E+04    0.44702E+01    0.10101E+03    0.19501E+07    0.92282E+03
   268    0.58493E+04    0.46044E+01    0.10259E+03    0.19418E+07    0.91519E+03
   269    0.58191E+04    0.47409E+01    0.10414E+03    0.19335E+07    0.90765E+03
   270    0.57885E+04    0.48798E+01    0.10567E+03    0.19253E+07    0.90020E+03
   271    0.57575E+04    0.50212E+01    0.10717E+03    0.19171E+07    0.89283E+03
   272    0.57261E+04    0.51652E+01    0.10864E+03    0.19090E+07    0.88554E+03
   273    0.56943E+04    0.53113E+01    0.11009E+03    0.19009E+07    0.87834E+03
   274    0.56620E+04    0.54601E+01    0.11150E+03    0.18929E+07    0.87122E+03
   275    0.56294E+04    0.56111E+01    0.11290E+03    0.18849E+07    0.86419E+03
   276    0.55964E+04    0.57644E+01    0.11425E+03    0.18770E+07    0.85723E+03
   277    0.55629E+04    0.59201E+01    0.11558E+03    0.18692E+07    0.85036E+03
   278    0.55291E+04    0.60782E+01    0.11688E+03    0.18613E+07    0.84356E+03
   279    0.54950E+04    0.62384E+01    0.11814E+03    0.18536E+07    0.83685E+03
   280    0.54605E+04    0.64009E+01    0.11938E+03    0.18459E+07    0.83020E+03
   281    0.54258E+04    0.65657E+01    0.12058E+03    0.18382E+07    0.82364E+03
   282    0.53906E+04    0.67325E+01    0.12175E+03    0.18306E+07    0.81715E+03
   283    0.53552E+04    0.69015E+01    0.12289E+03    0.18230E+07    0.81073E+03
   284    0.53196E+04    0.70726E+01    0.12399E+03    0.18155E+07    0.80438E+03
   285    0.52836E+04    0.72459E+01    0.12505E+03    0.18081E+07    0.79811E+03
   286    0.52473E+04    0.74212E+01    0.12608E+03    0.18006E+07    0.79190E+03
   287    0.52107E+04    0.75985E+01    0.12708E+03    0.17933E+07    0.78577E+03
   288    0.51740E+04    0.77778E+01    0.12804E+03    0.17859E+07    0.77970E+03
   289    0.51370E+04    0.79590E+01    0.12896E+03    0.17786E+07    0.77370E+03
   290    0.50997E+04    0.81419E+01    0.12985E+03    0.17714E+07    0.76777E+03
   291    0.50623E+04    0.83274E+01    0.13069E+03    0.17642E+07    0.76190E+03
